SOCCode	Element_ID	Element_Name	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
41-3021	2.B.4.h	Systems Evaluation	46.43151639	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	2.B.5.a	Time Management	56.806438267	386140	Sales and related	48200	1	Insurance Sales Agents	4	1
41-3021	2.B.5.b	Management of Financial Resources	11.027239002	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	2.B.5.c	Management of Material Resources	8.94427191	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3021	2.B.5.d	Management of Personnel Resources	41.231056256	386140	Sales and related	48200	3	Insurance Sales Agents	4	1
41-3031	2.A.1.a	Reading Comprehension	68.594768325	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.1.b	Active Listening	68.294067975	319280	Sales and related	71550	0	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.1.c	Writing	60.008326943	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.1.d	Speaking	67.590304231	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.1.e	Mathematics	57.620983762	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.1.f	Science	10.094795424	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.2.a	Critical Thinking	68.614522958	319280	Sales and related	71550	0	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.2.b	Active Learning	59.313901247	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.2.c	Learning Strategies	44.759861171	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.A.2.d	Monitoring	57.906056428	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.1.a	Social Perceptiveness	59.124010123	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.1.b	Coordination	51.39283518	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.1.c	Persuasion	66.48659308	319280	Sales and related	71550	0	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.1.d	Negotiation	57.273529717	319280	Sales and related	71550	0	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.1.e	Instructing	48.13081551	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.1.f	Service Orientation	55.291406112	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.2.i	Complex Problem Solving	55.931707421	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.a	Operations Analysis	30.076135256	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.b	Technology Design	16.736834088	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.c	Equipment Selection	0	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.d	Installation	0	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.e	Programming	23.174042397	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.g	Operation Monitoring	19.776660269	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.h	Operation and Control	3.1497039417	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.j	Equipment Maintenance	0	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.k	Troubleshooting	0	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.l	Repairing	0	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.3.m	Quality Control Analysis	16.437573799	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.4.e	Judgment and Decision Making	62.646382867	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.4.g	Systems Analysis	54.151546802	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.4.h	Systems Evaluation	52.012511715	319280	Sales and related	71550	2	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.5.a	Time Management	52.138976678	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.5.b	Management of Financial Resources	38.031941463	319280	Sales and related	71550	1	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.5.c	Management of Material Resources	24.09761666	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3031	2.B.5.d	Management of Personnel Resources	41.90737458	319280	Sales and related	71550	3	Securities, Commodities, and Financial Services Sales Agents	4	1
41-3041	2.A.1.a	Reading Comprehension	61.212510393	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.A.1.b	Active Listening	69.436507483	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	2.A.1.c	Writing	52.737625495	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.A.1.d	Speaking	60.034275924	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.A.1.e	Mathematics	47.010637094	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.A.1.f	Science	8.94427191	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.A.2.a	Critical Thinking	59.009684435	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.A.2.b	Active Learning	53.825113629	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.A.2.c	Learning Strategies	39.115214431	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.A.2.d	Monitoring	52.779866291	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.1.a	Social Perceptiveness	60.023804802	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	2.B.1.b	Coordination	51.185935568	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.1.c	Persuasion	59.126015545	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	2.B.1.d	Negotiation	52.779866291	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	2.B.1.e	Instructing	43.260011228	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.1.f	Service Orientation	69.693205244	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	2.B.2.i	Complex Problem Solving	50.532874731	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.3.a	Operations Analysis	32.557641192	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.B.3.b	Technology Design	17.196345127	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.3.c	Equipment Selection	6.1967733539	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.3.d	Installation	0	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.3.e	Programming	16.940231066	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.B.3.g	Operation Monitoring	17.92842914	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.3.h	Operation and Control	14.638501094	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.3.j	Equipment Maintenance	0	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.3.k	Troubleshooting	0	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.3.l	Repairing	0	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.3.m	Quality Control Analysis	0	66560	Sales and related	35660	3	Travel Agents	3	1
41-3041	2.B.4.e	Judgment and Decision Making	53.66563146	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.B.4.g	Systems Analysis	39.115214431	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.4.h	Systems Evaluation	40.229342525	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.5.a	Time Management	52.779866291	66560	Sales and related	35660	1	Travel Agents	3	1
41-3041	2.B.5.b	Management of Financial Resources	33.745264218	66560	Sales and related	35660	0	Travel Agents	3	1
41-3041	2.B.5.c	Management of Material Resources	21.514114968	66560	Sales and related	35660	2	Travel Agents	3	1
41-3041	2.B.5.d	Management of Personnel Resources	35.754719968	66560	Sales and related	35660	3	Travel Agents	3	1
41-3099	2.A.1.a	Reading Comprehension	66.590432603	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.A.1.b	Active Listening	64.475909122	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.A.1.c	Writing	61.212510393	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.A.1.d	Speaking	66.440091167	886580	Sales and related	51700	1	Sales Representatives, Services, All Other	4	1
41-3099	2.A.1.e	Mathematics	66.440091167	886580	Sales and related	51700	0	Sales Representatives, Services, All Other	4	1
41-3099	2.A.1.f	Science	15.635125291	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.A.2.a	Critical Thinking	68.619031096	886580	Sales and related	51700	0	Sales Representatives, Services, All Other	4	1
41-3099	2.A.2.b	Active Learning	54.772255751	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.A.2.c	Learning Strategies	44.320263021	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.A.2.d	Monitoring	54.772255751	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.1.a	Social Perceptiveness	52.737625495	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.1.b	Coordination	54.891060943	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.1.c	Persuasion	57.008771255	886580	Sales and related	51700	1	Sales Representatives, Services, All Other	4	1
41-3099	2.B.1.d	Negotiation	59.009684435	886580	Sales and related	51700	0	Sales Representatives, Services, All Other	4	1
41-3099	2.B.1.e	Instructing	45.371482548	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.1.f	Service Orientation	46.48348401	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.2.i	Complex Problem Solving	51.713496442	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.a	Operations Analysis	18.627169097	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.b	Technology Design	14.040757	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.c	Equipment Selection	0	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.d	Installation	0	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.e	Programming	28.081514001	886580	Sales and related	51700	1	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.g	Operation Monitoring	18.631770102	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.h	Operation and Control	0	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.j	Equipment Maintenance	0	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.k	Troubleshooting	0	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.l	Repairing	0	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.3.m	Quality Control Analysis	18.627169097	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.4.e	Judgment and Decision Making	61.23724357	886580	Sales and related	51700	1	Sales Representatives, Services, All Other	4	1
41-3099	2.B.4.g	Systems Analysis	52.779866291	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.4.h	Systems Evaluation	52.737625495	886580	Sales and related	51700	2	Sales Representatives, Services, All Other	4	1
41-3099	2.B.5.a	Time Management	47.388967975	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-3099	2.B.5.b	Management of Financial Resources	46.48348401	886580	Sales and related	51700	0	Sales Representatives, Services, All Other	4	1
41-3099	2.B.5.c	Management of Material Resources	39.115214431	886580	Sales and related	51700	1	Sales Representatives, Services, All Other	4	1
41-3099	2.B.5.d	Management of Personnel Resources	41.231056256	886580	Sales and related	51700	3	Sales Representatives, Services, All Other	4	1
41-4011	2.A.1.a	Reading Comprehension	64.364868588	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.1.b	Active Listening	67.058309856	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.1.c	Writing	57.574485012	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.1.d	Speaking	68.141818923	334010	Sales and related	76190	0	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.1.e	Mathematics	49.606879902	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.1.f	Science	17.46395702	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.2.a	Critical Thinking	60.707775027	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.2.b	Active Learning	58.064152256	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.2.c	Learning Strategies	45.40406418	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.A.2.d	Monitoring	53.814343219	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.1.a	Social Perceptiveness	61.306838269	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.1.b	Coordination	57.008538244	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.1.c	Persuasion	65.465224407	334010	Sales and related	76190	0	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.1.d	Negotiation	62.875053897	334010	Sales and related	76190	0	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.1.e	Instructing	50.090287485	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.1.f	Service Orientation	60.683737264	334010	Sales and related	76190	0	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.2.i	Complex Problem Solving	54.358087286	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.a	Operations Analysis	35.845061131	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.b	Technology Design	29.405329965	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.c	Equipment Selection	15.910353624	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.d	Installation	3.098386677	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.e	Programming	21.268171144	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.g	Operation Monitoring	27.249334125	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.h	Operation and Control	27.056126033	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.j	Equipment Maintenance	0	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.k	Troubleshooting	11.384199577	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.l	Repairing	0	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.3.m	Quality Control Analysis	29.166852868	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.4.e	Judgment and Decision Making	53.814343219	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.4.g	Systems Analysis	48.627109151	334010	Sales and related	76190	2	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.4.h	Systems Evaluation	43.612888972	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.5.a	Time Management	50.131956033	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.5.b	Management of Financial Resources	39.545832711	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.5.c	Management of Material Resources	35.321409748	334010	Sales and related	76190	1	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4011	2.B.5.d	Management of Personnel Resources	40.069094528	334010	Sales and related	76190	3	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	4	1
41-4012	2.A.1.a	Reading Comprehension	60.178306485	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.1.b	Active Listening	66.590432603	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.1.c	Writing	50.66867164	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.1.d	Speaking	67.612340378	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.1.e	Mathematics	35.8345404	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.1.f	Science	9.4491118252	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.2.a	Critical Thinking	64.320625441	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.2.b	Active Learning	52.737625495	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.2.c	Learning Strategies	40.229342525	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.A.2.d	Monitoring	51.713496442	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.1.a	Social Perceptiveness	60.178306485	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.1.b	Coordination	51.713496442	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.1.c	Persuasion	65.583970167	1409550	Sales and related	55730	0	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.1.d	Negotiation	63.348469369	1409550	Sales and related	55730	0	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.1.e	Instructing	46.48348401	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.1.f	Service Orientation	56.022954479	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.2.i	Complex Problem Solving	49.684720273	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.a	Operations Analysis	32.776298056	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.b	Technology Design	18.631770102	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.c	Equipment Selection	0	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.d	Installation	0	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.e	Programming	14.638501094	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.g	Operation Monitoring	21.514114968	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.h	Operation and Control	24.527535547	1409550	Sales and related	55730	1	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.j	Equipment Maintenance	0	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.k	Troubleshooting	0	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.l	Repairing	0	1409550	Sales and related	55730	2	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.3.m	Quality Control Analysis	11.64964745	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.4.e	Judgment and Decision Making	52.737625495	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.4.g	Systems Analysis	38.031941463	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.4.h	Systems Evaluation	38.913824205	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.5.a	Time Management	45.371482548	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.5.b	Management of Financial Resources	22.360679775	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.5.c	Management of Material Resources	20.976176963	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-4012	2.B.5.d	Management of Personnel Resources	36.916895087	1409550	Sales and related	55730	3	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	4	1
41-9011	2.A.1.a	Reading Comprehension	56.022954479	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.A.1.b	Active Listening	62.278177788	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.A.1.c	Writing	48.327454486	83620	Sales and related	24940	1	Demonstrators and Product Promoters	2	1
41-9011	2.A.1.d	Speaking	62.278177788	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.A.1.e	Mathematics	33.745264218	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.A.1.f	Science	8.94427191	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.A.2.a	Critical Thinking	56.022954479	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.A.2.b	Active Learning	48.550415623	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.A.2.c	Learning Strategies	45.355736761	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.A.2.d	Monitoring	54.935026557	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.1.a	Social Perceptiveness	52.737625495	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.1.b	Coordination	53.825113629	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.1.c	Persuasion	61.23724357	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.1.d	Negotiation	42.209003779	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.1.e	Instructing	42.209003779	83620	Sales and related	24940	1	Demonstrators and Product Promoters	2	1
41-9011	2.B.1.f	Service Orientation	51.713496442	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.2.i	Complex Problem Solving	42.209003779	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.a	Operations Analysis	41.231056256	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.b	Technology Design	20.182028781	83620	Sales and related	24940	1	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.c	Equipment Selection	9.4491118252	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.d	Installation	0	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.e	Programming	17.92842914	83620	Sales and related	24940	0	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.g	Operation Monitoring	33.745264218	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.h	Operation and Control	11.64964745	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.j	Equipment Maintenance	0	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.k	Troubleshooting	32.557641192	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.l	Repairing	0	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.3.m	Quality Control Analysis	35.85685828	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.B.4.e	Judgment and Decision Making	43.260011228	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.B.4.g	Systems Analysis	34.805582475	83620	Sales and related	24940	1	Demonstrators and Product Promoters	2	1
41-9011	2.B.4.h	Systems Evaluation	29.498668251	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.B.5.a	Time Management	46.291004989	83620	Sales and related	24940	2	Demonstrators and Product Promoters	2	1
41-9011	2.B.5.b	Management of Financial Resources	6.1967733539	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.5.c	Management of Material Resources	11.64964745	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9011	2.B.5.d	Management of Personnel Resources	31.622776602	83620	Sales and related	24940	3	Demonstrators and Product Promoters	2	1
41-9012	2.A.1.a	Reading Comprehension	41.040050125	4460	Sales and related	27530	2	Models	1	1
41-9012	2.A.1.b	Active Listening	45.355736761	4460	Sales and related	27530	2	Models	1	1
