SOCCode	Element_ID	Element_Name	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
43-2011	1.C.1.c	Initiative	73.200001717	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.2.b	Leadership	63.800001144	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.3.a	Cooperation	88.599996567	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.3.b	Concern for Others	87.399997711	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.3.c	Social Orientation	74.200000763	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.4.a	Self Control	89.799995422	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.4.b	Stress Tolerance	85	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.4.c	Adaptability/Flexibility	75.999999046	100500	Office and administrative support	27440	1	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.5.a	Dependability	94.200000763	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.5.b	Attention to Detail	84.600000381	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.5.c	Integrity	90.200004578	100500	Office and administrative support	27440	0	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.6	Independence	76.999998093	100500	Office and administrative support	27440	1	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.7.a	Innovation	57.199997902	100500	Office and administrative support	27440	3	Switchboard Operators, Including Answering Service	2	1
43-2011	1.C.7.b	Analytical Thinking	64.200000763	100500	Office and administrative support	27440	2	Switchboard Operators, Including Answering Service	2	1
43-2021	1.C.1.a	Achievement/Effort	81.400003433	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.1.b	Persistence	79.000000954	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.1.c	Initiative	73.400001526	9750	Office and administrative support	35880	2	Telephone Operators	2	1
43-2021	1.C.2.b	Leadership	59.600000381	9750	Office and administrative support	35880	3	Telephone Operators	2	1
43-2021	1.C.3.a	Cooperation	91.199998856	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.3.b	Concern for Others	80.399999619	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.3.c	Social Orientation	71.599998474	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-2021	1.C.4.a	Self Control	93.599996567	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.4.b	Stress Tolerance	98.599996567	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.4.c	Adaptability/Flexibility	93.599996567	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.5.a	Dependability	96.199998856	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.5.b	Attention to Detail	91.400003433	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.5.c	Integrity	96.999998093	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.6	Independence	86.000003815	9750	Office and administrative support	35880	0	Telephone Operators	2	1
43-2021	1.C.7.a	Innovation	68.000001907	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-2021	1.C.7.b	Analytical Thinking	68.000001907	9750	Office and administrative support	35880	1	Telephone Operators	2	1
43-3011	1.C.1.a	Achievement/Effort	82.79999733	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	1.C.1.b	Persistence	81.999998093	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	1.C.1.c	Initiative	77.399997711	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	1.C.2.b	Leadership	67.600002289	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	1.C.3.a	Cooperation	77.600002289	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	1.C.3.b	Concern for Others	69.800000191	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	1.C.3.c	Social Orientation	66.199998856	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	1.C.4.a	Self Control	88.000001907	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	1.C.4.b	Stress Tolerance	88.000001907	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3011	1.C.4.c	Adaptability/Flexibility	76.199998856	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	1.C.5.a	Dependability	85	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	1.C.5.b	Attention to Detail	83.800001144	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	1.C.5.c	Integrity	84.799995422	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	1.C.6	Independence	78.400001526	318970	Office and administrative support	34440	1	Bill and Account Collectors	2	1
43-3011	1.C.7.a	Innovation	63.000001907	318970	Office and administrative support	34440	2	Bill and Account Collectors	2	1
43-3011	1.C.7.b	Analytical Thinking	73.400001526	318970	Office and administrative support	34440	0	Bill and Account Collectors	2	1
43-3021	1.C.1.a	Achievement/Effort	63.800001144	491070	Office and administrative support	35050	3	Billing and Posting Clerks	2	1
43-3021	1.C.1.b	Persistence	67.200000286	491070	Office and administrative support	35050	2	Billing and Posting Clerks	2	1
43-3021	1.C.1.c	Initiative	75.200002193	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.2.b	Leadership	63.400001526	491070	Office and administrative support	35050	2	Billing and Posting Clerks	2	1
43-3021	1.C.3.a	Cooperation	85.199999809	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	1.C.3.b	Concern for Others	80.800004005	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	1.C.3.c	Social Orientation	75.900001526	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	1.C.4.a	Self Control	82.100000381	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.4.b	Stress Tolerance	83.600001335	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	1.C.4.c	Adaptability/Flexibility	76.700003147	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.5.a	Dependability	90.199999809	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.5.b	Attention to Detail	87.899999619	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.5.c	Integrity	93.700003624	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3021	1.C.6	Independence	78.899998665	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.7.a	Innovation	66.900000572	491070	Office and administrative support	35050	1	Billing and Posting Clerks	2	1
43-3021	1.C.7.b	Analytical Thinking	72.899999619	491070	Office and administrative support	35050	0	Billing and Posting Clerks	2	1
43-3031	1.C.1.a	Achievement/Effort	66.599998474	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.1.b	Persistence	71.199998856	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.1.c	Initiative	73.000001907	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.2.b	Leadership	63.400001526	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.3.a	Cooperation	80	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.3.b	Concern for Others	69.400000572	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.3.c	Social Orientation	59.400000572	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.4.a	Self Control	72.199997902	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.4.b	Stress Tolerance	70.199999809	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.4.c	Adaptability/Flexibility	71.999998093	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.5.a	Dependability	87.600002289	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.5.b	Attention to Detail	90.600004196	1580220	Office and administrative support	37250	1	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.5.c	Integrity	91.199998856	1580220	Office and administrative support	37250	1	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.6	Independence	82.399997711	1580220	Office and administrative support	37250	1	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.7.a	Innovation	63.000001907	1580220	Office and administrative support	37250	3	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3031	1.C.7.b	Analytical Thinking	76.199998856	1580220	Office and administrative support	37250	2	Bookkeeping, Accounting, and Auditing Clerks	3	1
43-3041	1.C.1.a	Achievement/Effort	63.200001717	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	1.C.1.b	Persistence	63.200001717	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	1.C.1.c	Initiative	65	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	1.C.2.b	Leadership	61.199998856	17650	Office and administrative support	25860	2	Gaming Cage Workers	2	1
43-3041	1.C.3.a	Cooperation	86.199998856	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	1.C.3.b	Concern for Others	78.200001717	17650	Office and administrative support	25860	1	Gaming Cage Workers	2	1
43-3041	1.C.3.c	Social Orientation	76.999998093	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	1.C.4.a	Self Control	87.600002289	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	1.C.4.b	Stress Tolerance	79.800000191	17650	Office and administrative support	25860	1	Gaming Cage Workers	2	1
43-3041	1.C.4.c	Adaptability/Flexibility	81.199998856	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	1.C.5.a	Dependability	91.599998474	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	1.C.5.b	Attention to Detail	86.800003052	17650	Office and administrative support	25860	1	Gaming Cage Workers	2	1
43-3041	1.C.5.c	Integrity	91.400003433	17650	Office and administrative support	25860	0	Gaming Cage Workers	2	1
43-3041	1.C.6	Independence	70	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	1.C.7.a	Innovation	50.799999237	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3041	1.C.7.b	Analytical Thinking	59.200000763	17650	Office and administrative support	25860	3	Gaming Cage Workers	2	1
43-3051	1.C.1.a	Achievement/Effort	70	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.1.b	Persistence	68.600001335	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.1.c	Initiative	73.800001144	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.2.b	Leadership	61.799998283	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.3.a	Cooperation	80.399999619	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.3.b	Concern for Others	77.399997711	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.3.c	Social Orientation	70	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.4.a	Self Control	74.000000954	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.4.b	Stress Tolerance	72.199997902	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.4.c	Adaptability/Flexibility	74.000000954	166700	Office and administrative support	41000	2	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.5.a	Dependability	88.199996948	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.5.b	Attention to Detail	90.799999237	166700	Office and administrative support	41000	0	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.5.c	Integrity	87.20000267	166700	Office and administrative support	41000	0	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.6	Independence	81.999998093	166700	Office and administrative support	41000	0	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.7.a	Innovation	65.599999428	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3051	1.C.7.b	Analytical Thinking	70.599999428	166700	Office and administrative support	41000	1	Payroll and Timekeeping Clerks	2	1
43-3061	1.C.1.a	Achievement/Effort	73.000001907	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	1.C.1.b	Persistence	76.599998474	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	1.C.1.c	Initiative	82.600002289	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	1.C.2.b	Leadership	77.399997711	71470	Office and administrative support	40600	0	Procurement Clerks	3	1
43-3061	1.C.3.a	Cooperation	87.79999733	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	1.C.3.b	Concern for Others	76.599998474	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	1.C.3.c	Social Orientation	76.399998665	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	1.C.4.a	Self Control	78.800001144	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	1.C.4.b	Stress Tolerance	82.79999733	71470	Office and administrative support	40600	1	Procurement Clerks	3	1
43-3061	1.C.4.c	Adaptability/Flexibility	86.599998474	71470	Office and administrative support	40600	0	Procurement Clerks	3	1
43-3061	1.C.5.a	Dependability	89.200000763	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	1.C.5.b	Attention to Detail	88.999996185	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	1.C.5.c	Integrity	81.199998856	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3061	1.C.6	Independence	86.199998856	71470	Office and administrative support	40600	0	Procurement Clerks	3	1
43-3061	1.C.7.a	Innovation	77.800002098	71470	Office and administrative support	40600	0	Procurement Clerks	3	1
43-3061	1.C.7.b	Analytical Thinking	71.199998856	71470	Office and administrative support	40600	2	Procurement Clerks	3	1
43-3071	1.C.1.a	Achievement/Effort	76.199998856	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.1.b	Persistence	75	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	1.C.1.c	Initiative	82.399997711	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.2.b	Leadership	66.799998283	498460	Office and administrative support	26410	2	Tellers	2	1
43-3071	1.C.3.a	Cooperation	88.000001907	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.3.b	Concern for Others	82.79999733	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.3.c	Social Orientation	73.600001335	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.4.a	Self Control	86.599998474	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.4.b	Stress Tolerance	82.399997711	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.4.c	Adaptability/Flexibility	79.400000572	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.5.a	Dependability	89.799995422	498460	Office and administrative support	26410	1	Tellers	2	1
43-3071	1.C.5.b	Attention to Detail	91.000003815	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.5.c	Integrity	90	498460	Office and administrative support	26410	0	Tellers	2	1
43-3071	1.C.6	Independence	73.600001335	498460	Office and administrative support	26410	2	Tellers	2	1
43-3071	1.C.7.a	Innovation	64.600000381	498460	Office and administrative support	26410	2	Tellers	2	1
43-3071	1.C.7.b	Analytical Thinking	70.399999619	498460	Office and administrative support	26410	1	Tellers	2	1
43-4011	1.C.1.a	Achievement/Effort	78.200001717	57490	Office and administrative support	48180	1	Brokerage Clerks	3	1
43-4011	1.C.1.b	Persistence	83.000001907	57490	Office and administrative support	48180	0	Brokerage Clerks	3	1
43-4011	1.C.1.c	Initiative	81.800003052	57490	Office and administrative support	48180	1	Brokerage Clerks	3	1
43-4011	1.C.2.b	Leadership	66.799998283	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	1.C.3.a	Cooperation	66.599998474	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	1.C.3.b	Concern for Others	59.200000763	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	1.C.3.c	Social Orientation	60.799999237	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	1.C.4.a	Self Control	83.199996948	57490	Office and administrative support	48180	1	Brokerage Clerks	3	1
43-4011	1.C.4.b	Stress Tolerance	87.79999733	57490	Office and administrative support	48180	0	Brokerage Clerks	3	1
43-4011	1.C.4.c	Adaptability/Flexibility	78.600001335	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	1.C.5.a	Dependability	93.999996185	57490	Office and administrative support	48180	0	Brokerage Clerks	3	1
43-4011	1.C.5.b	Attention to Detail	91.599998474	57490	Office and administrative support	48180	1	Brokerage Clerks	3	1
43-4011	1.C.5.c	Integrity	93.400001526	57490	Office and administrative support	48180	0	Brokerage Clerks	3	1
43-4011	1.C.6	Independence	78.800001144	57490	Office and administrative support	48180	2	Brokerage Clerks	3	1
43-4011	1.C.7.a	Innovation	67.399997711	57490	Office and administrative support	48180	3	Brokerage Clerks	3	1
43-4011	1.C.7.b	Analytical Thinking	87.79999733	57490	Office and administrative support	48180	0	Brokerage Clerks	3	1
43-4021	1.C.1.a	Achievement/Effort	50.999999046	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	1.C.1.b	Persistence	49.600000381	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	1.C.1.c	Initiative	52.800002098	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	1.C.2.b	Leadership	48.600001335	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	1.C.3.a	Cooperation	68.200001717	7320	Office and administrative support	35320	3	Correspondence Clerks	2	1
43-4021	1.C.3.b	Concern for Others	79.800000191	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	1.C.3.c	Social Orientation	75.599999428	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	1.C.4.a	Self Control	82.600002289	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4021	1.C.4.b	Stress Tolerance	94.600000381	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	1.C.4.c	Adaptability/Flexibility	80.600004196	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	1.C.5.a	Dependability	82.600002289	7320	Office and administrative support	35320	2	Correspondence Clerks	2	1
43-4021	1.C.5.b	Attention to Detail	83.599996567	7320	Office and administrative support	35320	2	Correspondence Clerks	2	1
43-4021	1.C.5.c	Integrity	83.599996567	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4021	1.C.6	Independence	81.999998093	7320	Office and administrative support	35320	0	Correspondence Clerks	2	1
43-4021	1.C.7.a	Innovation	64.600000381	7320	Office and administrative support	35320	2	Correspondence Clerks	2	1
43-4021	1.C.7.b	Analytical Thinking	66.799998283	7320	Office and administrative support	35320	1	Correspondence Clerks	2	1
43-4031	1.C.1.a	Achievement/Effort	75.600002607	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.1.b	Persistence	75.600001017	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	1.C.1.c	Initiative	79.199999173	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.2.b	Leadership	71.133332253	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	1.C.3.a	Cooperation	90	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.3.b	Concern for Others	79.399998983	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	1.C.3.c	Social Orientation	76.73333168	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.4.a	Self Control	85.399999619	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.4.b	Stress Tolerance	83.46666654	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.4.c	Adaptability/Flexibility	80.333334605	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.5.a	Dependability	92.733335495	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.5.b	Attention to Detail	93.333333333	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.5.c	Integrity	91.533330282	130190	Office and administrative support	35850	0	Court, Municipal, and License Clerks	2	1
43-4031	1.C.6	Independence	75.599999428	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4031	1.C.7.a	Innovation	61.400000254	130190	Office and administrative support	35850	2	Court, Municipal, and License Clerks	2	1
43-4031	1.C.7.b	Analytical Thinking	68.333333333	130190	Office and administrative support	35850	1	Court, Municipal, and License Clerks	2	1
43-4041	1.C.1.a	Achievement/Effort	71.900000572	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.1.b	Persistence	77.699997425	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.1.c	Initiative	75.399999619	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.2.b	Leadership	69.200000763	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.3.a	Cooperation	86.300001144	41880	Office and administrative support	35280	1	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.3.b	Concern for Others	69.700000286	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.3.c	Social Orientation	64.900000095	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.4.a	Self Control	85.899996758	41880	Office and administrative support	35280	1	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.4.b	Stress Tolerance	84.399998188	41880	Office and administrative support	35280	1	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.4.c	Adaptability/Flexibility	65.999999046	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.5.a	Dependability	86.600003242	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.5.b	Attention to Detail	85.799999237	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.5.c	Integrity	87.699999809	41880	Office and administrative support	35280	1	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.6	Independence	78.399999142	41880	Office and administrative support	35280	2	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.7.a	Innovation	64.100000858	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4041	1.C.7.b	Analytical Thinking	69.700000286	41880	Office and administrative support	35280	3	Credit Authorizers, Checkers, and Clerks	3	1
43-4051	1.C.1.a	Achievement/Effort	78.800001144	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.1.b	Persistence	80.699996948	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.1.c	Initiative	79.399998188	2595990	Office and administrative support	31720	2	Customer Service Representatives	3	1
43-4051	1.C.2.b	Leadership	75.199999809	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.3.a	Cooperation	91.700000763	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	1.C.3.b	Concern for Others	90	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	1.C.3.c	Social Orientation	83.299999237	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	1.C.4.a	Self Control	88.800001144	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	1.C.4.b	Stress Tolerance	88.400001526	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	1.C.4.c	Adaptability/Flexibility	84.800000191	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.5.a	Dependability	90.500001907	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.5.b	Attention to Detail	92.800002098	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.5.c	Integrity	91.399998665	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.6	Independence	87.5	2595990	Office and administrative support	31720	0	Customer Service Representatives	3	1
43-4051	1.C.7.a	Innovation	72.100000381	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4051	1.C.7.b	Analytical Thinking	77.499997616	2595990	Office and administrative support	31720	1	Customer Service Representatives	3	1
43-4061	1.C.1.a	Achievement/Effort	63.400001526	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.1.b	Persistence	74.400000572	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.1.c	Initiative	71.999998093	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.2.b	Leadership	64.400000572	130420	Office and administrative support	43170	3	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.3.a	Cooperation	82.20000267	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.3.b	Concern for Others	82.399997711	130420	Office and administrative support	43170	1	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.3.c	Social Orientation	82.399997711	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.4.a	Self Control	93.199996948	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.4.b	Stress Tolerance	93.000001907	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.4.c	Adaptability/Flexibility	83.599996567	130420	Office and administrative support	43170	1	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.5.a	Dependability	91.000003815	130420	Office and administrative support	43170	1	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.5.b	Attention to Detail	89.399995804	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.5.c	Integrity	91.999998093	130420	Office and administrative support	43170	1	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.6	Independence	88.400001526	130420	Office and administrative support	43170	0	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.7.a	Innovation	67.600002289	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4061	1.C.7.b	Analytical Thinking	74.000000954	130420	Office and administrative support	43170	2	Eligibility Interviewers, Government Programs	3	1
43-4071	1.C.1.a	Achievement/Effort	70	140560	Office and administrative support	27850	2	File Clerks	2	1
